node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.0616697807134037
2,0.25,1.0222410182468016
3,0.375,1.0091298733901661
4,0.5,1.0006444417445772
5,0.625,0.9926605347056011
6,0.75,0.9820442392954937
7,0.875,0.9585852295572401
8,1.0,1.0
