node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.9602563174252803
2,0.25,-0.34447286797998145
3,0.375,0.1494103255131725
4,0.5,0.5935288479794152
5,0.625,1.0175964010844933
6,0.75,1.4468995877213826
7,0.875,1.929247345598049
8,1.0,1.0
