node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,0.1375412468160727
2,0.25,0.037203955548168056
3,0.375,0.1811770192378257
4,0.5,0.35361148638675455
5,0.625,0.5215996520731583
6,0.75,0.6569243524582506
7,0.875,0.6595305252525376
8,1.0,1.0
