node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.9332801162232311
2,0.25,-0.34318873086557133
3,0.375,0.13583972989082782
4,0.5,0.5684201349411665
5,0.625,0.9821441822313869
6,0.75,1.400189869380059
7,0.875,1.864616788668757
8,1.0,1.0
