node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.7452935832031458
2,0.25,2.2037735147584065
3,0.375,2.489918695503833
4,0.5,2.8449550960686723
5,0.625,-0.29124984916594077
6,0.75,-1.8497702295087604
7,0.875,-1.2835690726828834
8,1.0,1.0
