node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.0700050732831166
2,0.25,1.0863075491169456
3,0.375,1.0874682777599864
4,0.5,1.087499527897268
5,0.625,1.0874999832197745
6,0.75,1.087493822806609
7,0.875,1.086237075728401
8,1.0,1.0
