node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.0807221394849977
2,0.25,1.1084848884029275
3,0.375,1.1122895132346036
4,0.5,1.112494414878382
5,0.625,1.1124998354828692
6,0.75,1.1124806426068574
7,0.875,1.1102867083154266
8,1.0,1.0
