node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.1138966664348555
2,0.25,1.2175446022441505
3,0.375,1.3123065765499635
4,0.5,1.398265350760842
5,0.625,1.4743060343969108
6,0.75,1.5381603553669418
7,0.875,1.5750809874347989
8,1.0,1.0
