node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.1126755919647011
2,0.25,1.2115709896920361
3,0.375,1.293990127861478
4,0.5,1.3557991388343775
5,0.625,1.3949846194768727
6,0.75,1.4144254734904993
7,0.875,1.4099424804526195
8,1.0,1.0
