node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.1136753884227133
2,0.25,1.2164227837612243
3,0.375,1.3086446650171994
4,0.5,1.3889655168966204
5,0.625,1.4547657421322786
6,0.75,1.5032714696353018
7,0.875,1.521646997515246
8,1.0,1.0
