node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.09467707481552
2,0.25,1.1449820775843658
3,0.375,1.1600760644779586
4,0.5,1.1623245794050168
5,0.625,1.1624920602103481
6,0.75,1.162427124500024
7,0.875,1.1581196137997378
8,1.0,1.0
