node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.8582568533770891
2,0.25,-0.07223045995970985
3,0.375,0.5191906520537435
4,0.5,1.02696785187226
5,0.625,1.4987033488901977
6,0.75,1.9785185617134007
7,0.875,2.715001983060573
8,1.0,1.0
