node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,2.2726173863757415
2,0.25,2.3808299071304315
3,0.375,2.0171355563645896
4,0.5,1.473832675276649
5,0.625,1.000098796907881
6,0.75,0.5463511118007973
7,0.875,-1.1768316287631144
8,1.0,1.0
