node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.9699671282316364
2,0.25,-0.3262400828240356
3,0.375,0.1832732515080162
4,0.5,0.6387505590738044
5,0.625,1.071441871435426
6,0.75,1.5091448486239105
7,0.875,1.990299415991327
8,1.0,1.0
