node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.2286787050016648
2,0.25,1.103926703667525
3,0.375,1.0437271833876973
4,0.5,1.0094535919301824
5,0.625,0.9804445836353041
6,0.75,0.9445074169509845
7,0.875,0.8698385849834794
8,1.0,1.0
