node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.5780448166539771
2,0.25,0.21470105397663403
3,0.375,0.8045368165003312
4,0.5,1.300724919064241
5,0.625,1.7575714456730895
6,0.75,2.226937563530563
7,0.875,3.010956686535698
8,1.0,1.0
