node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,2.2894245914519655
2,0.25,2.606820837415609
3,0.375,2.5083443528321636
4,0.5,2.010978524774508
5,0.625,1.276681133799114
6,0.75,0.3066022462821479
7,0.875,-1.7713771795718203
8,1.0,1.0
