node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.5074213004281096
2,0.25,2.0116692648441226
3,0.375,2.3245027575036534
4,0.5,2.4452184321533705
5,0.625,2.3455431245867944
6,0.75,1.7171349413936459
7,0.875,-1.108108592253164
8,1.0,1.0
