node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.8837035078847414
2,0.25,-0.11634510899020205
3,0.375,0.5073452624390462
4,0.5,1.0773506980327878
5,0.625,1.600721387345049
6,0.75,2.0458243895760937
7,0.875,1.7507600280141609
8,1.0,1.0
