node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.49058779370437255
2,0.25,0.31586385347366014
3,0.375,0.9267782688727322
4,0.5,1.4437468267294498
5,0.625,1.9033504460238138
6,0.75,2.3338398517933028
7,0.875,2.5189300263839773
8,1.0,1.0
