node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,2.2296699294682085
2,0.25,2.2578110406815903
3,0.375,1.5910908936383403
4,0.5,0.7695643447138035
5,0.625,0.3053132558494242
6,0.75,-0.14803095301282143
7,0.875,-1.2780772595692682
8,1.0,1.0
