node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,0.4184930444424597
2,0.25,1.1298625291018645
3,0.375,1.6521440503429043
4,0.5,2.045859753137334
5,0.625,2.3169818959655317
6,0.75,2.440441886767537
7,0.875,0.4094642615998622
8,1.0,1.0
