node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,1.881570098646421
2,0.25,1.0806222222830932
3,0.375,0.49653379307179424
4,0.5,0.40901180258253345
5,0.625,0.4467185973450651
6,0.75,0.45815526695624265
7,0.875,0.030186202743758078
8,1.0,1.0
