node_index,x_coordinate,velocity
0,0.0,1.0
1,0.125,-0.8995815126721699
2,0.25,-0.15636512510074996
3,0.375,0.42142291280161054
4,0.5,0.9336471211294481
5,0.625,1.4187026196352133
6,0.75,1.9096708398984525
7,0.875,2.6101815616297515
8,1.0,1.0
