node_index,x_coordinate,velocity,forcing
0,0.0,1.0140506166167946e-30,1.0
1,0.003484320557491289,0.019188767125209297,1.0
2,0.006968641114982578,0.03729316246136254,1.0
3,0.010452961672473868,0.05442520481870079,1.0
4,0.013937282229965157,0.07068029526614991,1.0
5,0.017421602787456445,0.08614021689014907,1.0
6,0.020905923344947737,0.10087550267723776,1.0
7,0.024390243902439025,0.11494732210977994,1.0
8,0.027874564459930314,0.1284089973436343,1.0
9,0.0313588850174216,0.14130723153709138,1.0
10,0.03484320557491289,0.15368311148398786,1.0
11,0.03832752613240418,0.16557293180243446,1.0
12,0.041811846689895474,0.17700887693596368,1.0
13,0.04529616724738676,0.1880195890294248,1.0
14,0.04878048780487805,0.19863064357641425,1.0
15,0.05226480836236934,0.208864950054708,1.0
16,0.05574912891986063,0.2187430911835068,1.0
17,0.059233449477351915,0.22828361167221028,1.0
18,0.0627177700348432,0.23750326518198267,1.0
19,0.06620209059233449,0.24641722653963913,1.0
20,0.06968641114982578,0.25503927491817197,1.0
21,0.07317073170731707,0.26338195264731573,1.0
22,0.07665505226480836,0.2714567034790942,1.0
23,0.08013937282229965,0.2792739934604698,1.0
24,0.08362369337979095,0.2868434170223218,1.0
25,0.08710801393728224,0.29417379045358094,1.0
26,0.09059233449477352,0.30127323457028893,1.0
27,0.09407665505226481,0.3081492480951539,1.0
28,0.0975609756097561,0.3148087730209898,1.0
29,0.10104529616724739,0.32125825303115324,1.0
30,0.10452961672473868,0.32750368588374645,1.0
31,0.10801393728222997,0.3335506705276141,1.0
32,0.11149825783972125,0.3394044496019804,1.0
33,0.11498257839721254,0.34506994787391754,1.0
34,0.11846689895470383,0.35055180708546163,1.0
35,0.12195121951219512,0.35585441761248754,1.0
36,0.1254355400696864,0.3609819472783021,1.0
37,0.1289198606271777,0.36593836761459886,1.0
38,0.13240418118466898,0.37072747781953913,1.0
39,0.13588850174216027,0.3753529266261409,1.0
40,0.13937282229965156,0.3798182322629371,1.0
41,0.14285714285714285,0.3841268006622312,1.0
42,0.14634146341463414,0.3882819420486051,1.0
43,0.14982578397212543,0.3922868860210898,1.0
44,0.15331010452961671,0.39614479522615764,1.0
45,0.156794425087108,0.3998587777050684,1.0
46,0.1602787456445993,0.4034318979877867,1.0
47,0.16376306620209058,0.4068671869964227,1.0
48,0.1672473867595819,0.4101676508136963,1.0
49,0.17073170731707318,0.41333627836608966,1.0
50,0.17421602787456447,0.41637604806694606,1.0
51,0.17770034843205576,0.41928993346163723,1.0
52,0.18118466898954705,0.42208090791489605,1.0
53,0.18466898954703834,0.42475194837935976,1.0
54,0.18815331010452963,0.42730603828415004,1.0
55,0.1916376306620209,0.4297461695827996,1.0
56,0.1951219512195122,0.4320753440008947,1.0
57,0.1986062717770035,0.43429657352531215,1.0
58,0.20209059233449478,0.43641288017877156,1.0
59,0.20557491289198607,0.4384272951254782,1.0
60,0.20905923344947736,0.44034285715579086,1.0
61,0.21254355400696864,0.44216261060000445,1.0
62,0.21602787456445993,0.4438896027233897,1.0
63,0.21951219512195122,0.4455268806564893,1.0
64,0.2229965156794425,0.4470774879162526,1.0
65,0.2264808362369338,0.4485444605748192,1.0
66,0.22996515679442509,0.44993082313358485,1.0
67,0.23344947735191637,0.4512395841605412,1.0
68,0.23693379790940766,0.45247373174874345,1.0
69,0.24041811846689895,0.45363622885310523,1.0
70,0.24390243902439024,0.4547300085615305,1.0
71,0.24738675958188153,0.45575796935467816,1.0
72,0.2508710801393728,0.45672297040642973,1.0
73,0.25435540069686413,0.4576278269744147,1.0
74,0.2578397212543554,0.4584753059267922,1.0
75,0.2613240418118467,0.45926812144792467,1.0
76,0.26480836236933797,0.46000893096167406,1.0
77,0.2682926829268293,0.4607003313068598,1.0
78,0.27177700348432055,0.461344855195008,1.0
79,0.27526132404181186,0.4619449679759606,1.0
80,0.2787456445993031,0.4625030647322688,1.0
81,0.28222996515679444,0.46302146771864283,1.0
82,0.2857142857142857,0.4635024241581233,1.0
83,0.289198606271777,0.4639481044021588,1.0
84,0.2926829268292683,0.4643606004574553,1.0
85,0.2961672473867596,0.464741924878383,1.0
86,0.29965156794425085,0.4650940100199037,1.0
87,0.30313588850174217,0.4654187076424791,1.0
88,0.30662020905923343,0.4657177888572492,1.0
89,0.31010452961672474,0.4659929443969614,1.0
90,0.313588850174216,0.46624578519569976,1.0
91,0.3170731707317073,0.46647784325841496,1.0
92,0.3205574912891986,0.46669057279958487,1.0
93,0.3240418118466899,0.46688535162905126,1.0
94,0.32752613240418116,0.46706348276214765,1.0
95,0.3310104529616725,0.467226196230658,1.0
96,0.3344947735191638,0.4673746510708927,1.0
97,0.33797909407665505,0.46750993746521824,1.0
98,0.34146341463414637,0.4676330790136974,1.0
99,0.34494773519163763,0.46774503511306603,1.0
100,0.34843205574912894,0.4678467034210518,1.0
101,0.3519163763066202,0.4679389223850027,1.0
102,0.3554006968641115,0.468022473814909,1.0
103,0.3588850174216028,0.46809808548214105,1.0
104,0.3623693379790941,0.4681664337265524,1.0
105,0.36585365853658536,0.4682281460559987,1.0
106,0.3693379790940767,0.4682838037237562,1.0
107,0.37282229965156793,0.4683339442707827,1.0
108,0.37630662020905925,0.4683790640212142,1.0
109,0.3797909407665505,0.4684196205209217,1.0
110,0.3832752613240418,0.46845603491034654,1.0
111,0.3867595818815331,0.4684886942241765,1.0
112,0.3902439024390244,0.4685179536117033,1.0
113,0.39372822299651566,0.4685441384729139,1.0
114,0.397212543554007,0.4685675465064989,1.0
115,0.40069686411149824,0.4685884496670104,1.0
116,0.40418118466898956,0.468607096029364,1.0
117,0.4076655052264808,0.46862371155975646,1.0
118,0.41114982578397213,0.46863850179285776,1.0
119,0.4146341463414634,0.4686516534158375,1.0
120,0.4181184668989547,0.468663335760404,1.0
121,0.42160278745644597,0.46867370220456966,1.0
122,0.4250871080139373,0.46868289148631626,1.0
123,0.42857142857142855,0.46869102893171616,1.0
124,0.43205574912891986,0.46869822760038854,1.0
125,0.4355400696864111,0.4687045893514172,1.0
126,0.43902439024390244,0.46871020583305595,1.0
127,0.4425087108013937,0.46871515939969005,1.0
128,0.445993031358885,0.46871952395961525,1.0
129,0.44947735191637633,0.468723365757249,1.0
130,0.4529616724738676,0.4687267440934039,1.0
131,0.4564459930313589,0.4687297119872332,1.0
132,0.45993031358885017,0.4687323167834119,1.0
133,0.4634146341463415,0.46873460070804673,1.0
134,0.46689895470383275,0.46873660137671513,1.0
135,0.47038327526132406,0.4687383522579263,1.0
136,0.4738675958188153,0.46873988309517656,1.0
137,0.47735191637630664,0.46874122029063825,1.0
138,0.4808362369337979,0.46874238725338324,1.0
139,0.4843205574912892,0.46874340471489767,1.0
140,0.4878048780487805,0.4687442910144962,1.0
141,0.4912891986062718,0.46874506235709706,1.0
142,0.49477351916376305,0.4687457330456699,1.0
143,0.49825783972125437,0.4687463156905225,1.0
144,0.5017421602787456,0.46874682139744883,1.0
145,0.5052264808362369,0.4687472599366225,1.0
146,0.5087108013937283,0.4687476398939825,1.0
147,0.5121951219512195,0.4687479688067314,1.0
148,0.5156794425087108,0.46874825328444036,1.0
149,0.519163763066202,0.46874849911713734,1.0
150,0.5226480836236934,0.46874871137164476,1.0
151,0.5261324041811847,0.4687488944773256,1.0
152,0.5296167247386759,0.46874905230229974,1.0
153,0.5331010452961672,0.46874918822109773,1.0
154,0.5365853658536586,0.46874930517463437,1.0
155,0.5400696864111498,0.46874940572330276,1.0
156,0.5435540069686411,0.4687494920939156,1.0
157,0.5470383275261324,0.46874956622115027,1.0
158,0.5505226480836237,0.46874962978409196,1.0
159,0.554006968641115,0.46874968423840935,1.0
160,0.5574912891986062,0.4687497308446433,1.0
161,0.5609756097560976,0.4687497706930398,1.0
162,0.5644599303135889,0.4687498047253141,1.0
163,0.5679442508710801,0.46874983375368867,1.0
164,0.5714285714285714,0.46874985847751344,1.0
165,0.5749128919860628,0.46874987949773844,1.0
166,0.578397212543554,0.4687498973294805,1.0
167,0.5818815331010453,0.46874991241289465,1.0
168,0.5853658536585366,0.46874992512253394,1.0
169,0.5888501742160279,0.46874993577535984,1.0
170,0.5923344947735192,0.46874994463753866,1.0
171,0.5958188153310104,0.4687499519301416,1.0
172,0.5993031358885017,0.4687499578338449,1.0
173,0.6027874564459931,0.46874996249270734,1.0
174,0.6062717770034843,0.4687499660170865,1.0
175,0.6097560975609756,0.46874996848573386,1.0
176,0.6132404181184669,0.4687499699470961,1.0
177,0.6167247386759582,0.46874997041982863,1.0
178,0.6202090592334495,0.468749969892511,1.0
179,0.6236933797909407,0.4687499683225359,1.0
180,0.627177700348432,0.4687499656341214,1.0
181,0.6306620209059234,0.4687499617153772,1.0
182,0.6341463414634146,0.4687499564143294,1.0
183,0.6376306620209059,0.4687499495337852,1.0
184,0.6411149825783972,0.46874994082488675,1.0
185,0.6445993031358885,0.46874992997917525,1.0
186,0.6480836236933798,0.46874991661894305,1.0
187,0.6515679442508711,0.46874990028561636,1.0
188,0.6550522648083623,0.4687498804258579,1.0
189,0.6585365853658537,0.46874985637502736,1.0
190,0.662020905923345,0.46874982733757165,1.0
191,0.6655052264808362,0.4687497923638484,1.0
192,0.6689895470383276,0.4687497503228,1.0
193,0.6724738675958188,0.46874969986980186,1.0
194,0.6759581881533101,0.4687496394088992,1.0
195,0.6794425087108014,0.46874956704852183,1.0
196,0.6829268292682927,0.4687494805496197,1.0
197,0.686411149825784,0.46874937726500043,1.0
198,0.6898954703832753,0.46874925406845636,1.0
199,0.6933797909407665,0.4687491072720532,1.0
200,0.6968641114982579,0.4687489325297018,1.0
201,0.7003484320557491,0.4687487247248471,1.0
202,0.7038327526132404,0.46874847783978213,1.0
203,0.7073170731707317,0.4687481848037159,1.0
204,0.710801393728223,0.4687478373162948,1.0
205,0.7142857142857143,0.4687474256427831,1.0
206,0.7177700348432056,0.4687469383765402,1.0
207,0.7212543554006968,0.468746362163788,1.0
208,0.7247386759581882,0.46874568138491524,1.0
209,0.7282229965156795,0.46874487778571733,1.0
210,0.7317073170731707,0.46874393005099657,1.0
211,0.735191637630662,0.4687428133118267,1.0
212,0.7386759581881533,0.4687414985765089,1.0
213,0.7421602787456446,0.4687399520737736,1.0
214,0.7456445993031359,0.46873813449509855,1.0
215,0.7491289198606271,0.46873600012107347,1.0
216,0.7526132404181185,0.4687334958145205,1.0
217,0.7560975609756098,0.46873055986051704,1.0
218,0.759581881533101,0.4687271206305241,1.0
219,0.7630662020905923,0.4687230950444314,1.0
220,0.7665505226480837,0.4687183868004225,1.0
221,0.7700348432055749,0.46871288433804864,1.0
222,0.7735191637630662,0.46870645849469567,1.0
223,0.7770034843205574,0.4686989598096015,1.0
224,0.7804878048780488,0.46869021542261596,1.0
225,0.7839721254355401,0.46868002550682086,1.0
226,0.7874564459930313,0.46866815916476845,1.0
227,0.7909407665505227,0.4686543497072284,1.0
228,0.794425087108014,0.4686382892207111,1.0
229,0.7979094076655052,0.4686196223153463,1.0
230,0.8013937282229965,0.46859793892760115,1.0
231,0.8048780487804879,0.4685727660323966,1.0
232,0.8083623693379791,0.4685435580959424,1.0
233,0.8118466898954704,0.46850968607348464,1.0
234,0.8153310104529616,0.4684704247244763,1.0
235,0.818815331010453,0.46842493798063856,1.0
236,0.8222996515679443,0.46837226205907345,1.0
237,0.8257839721254355,0.46831128596191074,1.0
238,0.8292682926829268,0.468240728944675,1.0
239,0.8327526132404182,0.4681591144661659,1.0
240,0.8362369337979094,0.4680647400514417,1.0
241,0.8397212543554007,0.46795564240451815,1.0
242,0.8432055749128919,0.46782955699637263,1.0
243,0.8466898954703833,0.4676838712241849,1.0
244,0.8501742160278746,0.46751557008654115,1.0
245,0.8536585365853658,0.46732117314330024,1.0
246,0.8571428571428571,0.4670966613243848,1.0
247,0.8606271777003485,0.466837391915047,1.0
248,0.8641114982578397,0.4665379997721285,1.0
249,0.867595818815331,0.46619228251245626,1.0
250,0.8710801393728222,0.46579306705706414,1.0
251,0.8745644599303136,0.4653320545104494,1.0
252,0.8780487804878049,0.4647996399010735,1.0
253,0.8815331010452961,0.4641847028087984,1.0
254,0.8850174216027874,0.4634743643619093,1.0
255,0.8885017421602788,0.46265370551188106,1.0
256,0.89198606271777,0.46170544090825644,1.0
257,0.8954703832752613,0.46060954213218436,1.0
258,0.8989547038327527,0.4593428035573188,1.0
259,0.9024390243902439,0.4578783437689995,1.0
260,0.9059233449477352,0.45618503540093414,1.0
