node_index,x_coordinate,velocity
0,0.0,-7.573923013762291e-32
1,0.125,0.368201444566778
2,0.25,0.47651022811381094
3,0.375,0.49302632648222394
4,0.5,0.4937412158147322
5,0.625,0.49374993865251904
6,0.75,0.49373582617676043
7,0.875,0.4904842557837793
8,1.0,0.0
