node_index,x_coordinate,velocity
0,0.0,-2.1427322679400185e-33
1,0.125,0.3995015019769049
2,0.25,0.5728484929936277
3,0.375,0.6417864072987386
4,0.5,0.6552564108608356
5,0.625,0.656223996134684
6,0.75,0.6562443706806852
7,0.875,0.6549218323572937
8,1.0,0.0
