node_index,x_coordinate,velocity
0,0.0,-3.4733324876472574e-32
1,0.125,0.3862758545833776
2,0.25,0.5285611037376018
3,0.375,0.5652052893438925
4,0.5,0.5686477684520159
5,0.625,0.5687489212678426
6,0.75,0.5687394305622441
7,0.875,0.5663662614801184
8,1.0,0.0
