node_index,x_coordinate,velocity
0,0.0,-6.474136560643047e-29
1,0.125,0.24249443252334033
2,0.25,0.25615051872646183
3,0.375,0.2562498912200584
4,0.5,0.2562499999681511
5,0.625,0.2562499994616666
6,0.75,0.2562473896000077
7,0.875,0.25408705165553214
8,1.0,0.0
