node_index,x_coordinate,velocity
0,0.0,3.242800082427958e-33
1,0.125,0.41011989548523997
2,0.25,0.6122756832919277
3,0.375,0.7303115334837335
4,0.5,0.7811938585650184
5,0.625,0.7926042914626623
6,0.75,0.7937022563385754
7,0.875,0.7934087177655953
8,1.0,0.0
