node_index,x_coordinate,velocity
0,0.0,-3.883967874118709e-34
1,0.125,0.41219740454921655
2,0.25,0.6202821614535378
3,0.375,0.7513687950465684
4,0.5,0.8194047722619293
5,0.625,0.8404779348640303
6,0.75,0.8435443355898247
7,0.875,0.8435593744158243
8,1.0,0.0
