node_index,x_coordinate,velocity
0,0.0,-1.5592482512329285e-33
1,0.125,0.41370436448684805
2,0.25,0.6261089440921537
3,0.375,0.7673219384706629
4,0.5,0.8515957928465434
5,0.625,0.8857539551187992
6,0.75,0.8929988392502802
7,0.875,0.8936199411574403
8,1.0,0.0
