node_index,x_coordinate,velocity
0,0.0,9.653750252546117e-29
1,0.125,0.1780471329310377
2,0.25,0.1812460305903124
3,0.375,0.1812499996685957
4,0.5,0.18125000043552325
5,0.625,0.18125000041793382
6,0.75,0.18124969806130609
7,0.875,0.18039423177675384
8,1.0,0.0
