node_index,x_coordinate,velocity
0,0.0,-5.264671855348394e-35
1,0.125,0.3964001211420323
2,0.25,0.5619600762466607
3,0.375,0.6211450385175663
4,0.5,0.6307001309028426
5,0.625,0.6312388306181437
6,0.75,0.631243181331107
7,0.875,0.629643288730835
8,1.0,0.0
