node_index,x_coordinate,velocity
0,0.0,1.3650483106728546e-33
1,0.125,0.4147955290238321
2,0.25,0.6303226143565306
3,0.375,0.779123113061578
4,0.5,0.8774216989749728
5,0.625,0.9268135803774092
6,0.75,0.9414365560568512
7,0.875,0.9435418274333476
8,1.0,0.0
