node_index,x_coordinate,velocity
0,0.0,-1.3758728902934453e-33
1,0.125,0.41501742357198895
2,0.25,0.6311775469256287
3,0.375,0.7815370372542321
4,0.5,0.8829179860280014
5,0.625,0.9362349077085862
6,0.75,0.9532634035162881
7,0.875,0.9559815270373091
8,1.0,0.0
