node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0601000591879637
2,0.125,1.105804119887817
3,0.1875,1.1289005609810732
4,0.25,1.1373804649293904
5,0.3125,1.1398791299345807
6,0.375,1.1405100755184356
7,0.4375,1.1406525926658164
8,0.5,1.1406822197050401
9,0.5625,1.1406879983152618
10,0.625,1.1406890700965817
11,0.6875,1.1406892609647246
12,0.75,1.140689293835903
13,0.8125,1.1406892993258473
14,0.875,1.1406892621722384
15,0.9375,1.1406084391308848
16,1.0,1.0
