node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0
2,0.125,1.0
3,0.1875,1.0
4,0.25,1.0
5,0.3125,1.0
6,0.375,1.0
7,0.4375,1.0
8,0.5,1.0
9,0.5625,1.0
10,0.625,1.0
11,0.6875,1.0
12,0.75,1.0
13,0.8125,1.0
14,0.875,1.0
15,0.9375,1.0
16,1.0,1.0
