node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0185184783158974
2,0.125,1.020574079994537
3,0.1875,1.0208042730198237
4,0.25,1.0208300756282096
5,0.3125,1.0208329681417398
6,0.375,1.0208332923956664
7,0.4375,1.0208333287443307
8,0.5,1.020833332818927
9,0.5625,1.0208333332756716
10,0.625,1.0208333333268702
11,0.6875,1.0208333333326087
12,0.75,1.0208333333332524
13,0.8125,1.020833333333195
14,0.875,1.0208333326267747
15,0.9375,1.0208294828370184
16,1.0,1.0
