node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0601427741078597
2,0.125,1.117116633001141
3,0.1875,1.1714019403427731
4,0.25,1.2236852624364485
5,0.3125,1.2744515047973348
6,0.375,1.3225163993212858
7,0.4375,1.3648766903690215
8,0.5,1.3985402421947482
9,0.5625,1.4223393417564265
10,0.625,1.4372805179332966
11,0.6875,1.445651130174725
12,0.75,1.4498725237640722
13,0.8125,1.4518092117030663
14,0.875,1.452626349266639
15,0.9375,1.4528852863416752
16,1.0,1.0
