node_index,x_coordinate,velocity
0,0.0,-5.2775733598833614e-30
1,0.125,0.40270719903607577
2,0.25,0.5710039470418063
3,0.375,0.6484857061398752
4,0.5,0.6813565671482644
5,0.625,0.6941637054533737
6,0.75,0.6988153577850946
7,0.875,0.6992355702175436
8,1.0,0.0
