node_index,x_coordinate,velocity
0,0.0,1.7636158477157712e-33
1,0.125,0.4134813832795134
2,0.25,0.6154759173310492
3,0.375,0.7279664032022457
4,0.5,0.7815009405250773
5,0.625,0.8026221802891033
6,0.75,0.8096968905483047
7,0.875,0.8114155150290034
8,1.0,0.0
