node_index,x_coordinate,velocity
0,0.0,1.989075806548505e-32
1,0.125,0.40399137664586265
2,0.25,0.5773817722064141
3,0.375,0.6522675158203651
4,0.5,0.6781285956472942
5,0.625,0.6853822063902839
6,0.75,0.6871136142793081
7,0.875,0.6862754005800293
8,1.0,0.0
