node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.051359746264618
2,0.125,1.0782622199667586
3,0.1875,1.089898464588079
4,0.25,1.094513835414814
5,0.3125,1.0962508726853084
6,0.375,1.096881644214271
7,0.4375,1.0971048496571822
8,0.5,1.0971823151655529
9,0.5625,1.0972087997855693
10,0.625,1.0972177474555376
11,0.6875,1.0972207413582
12,0.75,1.09722173518056
13,0.8125,1.0972220628725011
14,0.875,1.0972221435385636
15,0.9375,1.097167834190717
16,1.0,1.0
