node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0601426989298965
2,0.125,1.1171038812032703
3,0.1875,1.1712734343865518
4,0.25,1.22312199695088
5,0.3125,1.2734075841404573
6,0.375,1.3228311709897027
7,0.4375,1.371491869902604
8,0.5,1.418708086710207
9,0.5625,1.4632673371893985
10,0.625,1.5038481163302038
11,0.6875,1.5393835083370266
12,0.75,1.5692690940788752
13,0.8125,1.593412721892208
14,0.875,1.612166253728066
15,0.9375,1.626162244510439
16,1.0,1.0
