node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0601435758548536
2,0.125,1.117122176837814
3,0.1875,1.1713399912916542
4,0.25,1.2231087751266931
5,0.3125,1.2728865581443174
6,0.375,1.3213427233806083
7,0.4375,1.3690524274287312
8,0.5,1.4161190920563658
9,0.5625,1.4620442067283193
10,0.625,1.5058778313533663
11,0.6875,1.5465056547359253
12,0.75,1.5829277632796817
13,0.8125,1.614451481052108
14,0.875,1.6407784450702914
15,0.9375,1.661974357452225
16,1.0,1.0
