node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0601293429125307
2,0.125,1.1170535997843933
3,0.1875,1.1715703270844955
4,0.25,1.224783612503336
5,0.3125,1.2769968821226556
6,0.375,1.3271146375823253
7,0.4375,1.373211682586989
8,0.5,1.4134613449073798
9,0.5625,1.4467541520305638
10,0.625,1.4728737536889216
11,0.6875,1.49235884654899
12,0.75,1.5062223714147336
13,0.8125,1.5156608571847525
14,0.875,1.5218305895379702
15,0.9375,1.5256700945101165
16,1.0,1.0
