node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0614523782053318
2,0.125,1.1171927025123007
3,0.1875,1.1594495082426375
4,0.25,1.1869019963831011
5,0.3125,1.2028291189087736
6,0.375,1.211315115637201
7,0.4375,1.2155459620623417
8,0.5,1.217546640592334
9,0.5625,1.2184531735866875
10,0.625,1.2188498747605192
11,0.6875,1.2190185589630764
12,0.75,1.2190885905784161
13,0.8125,1.2191170848698034
14,0.875,1.2191284320178208
15,0.9375,1.219031058448484
16,1.0,1.0
