node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0601574534541653
2,0.125,1.1177907504046394
3,0.1875,1.1741499658424956
4,0.25,1.228024355516727
5,0.3125,1.2763096941261687
6,0.375,1.3163341284602983
7,0.4375,1.3470783279638952
8,0.5,1.369105588475084
9,0.5625,1.3839300583646192
10,0.625,1.3933644252407176
11,0.6875,1.3990771944496725
12,0.75,1.4023874624854202
13,0.8125,1.4042326116863906
14,0.875,1.4052266087877359
15,0.9375,1.4056734858524254
16,1.0,1.0
