node_index,x_coordinate,velocity
0,0.0,1.0
1,0.0625,1.0603620357349908
2,0.125,1.1189520979306775
3,0.1875,1.1752053764991213
4,0.25,1.2251735484426116
5,0.3125,1.2653852907656316
6,0.375,1.2948876372340696
7,0.4375,1.3148558775175674
8,0.5,1.327462240706146
9,0.5625,1.334956288105207
10,0.625,1.339185606961097
11,0.6875,1.3414677696590291
12,0.75,1.342652537816611
13,0.8125,1.3432474343566072
14,0.875,1.3435376320125747
15,0.9375,1.3435880054694447
16,1.0,1.0
