node_index,x_coordinate,velocity
0,0.0,-2.6767636778888077e-30
1,0.125,0.41455424748820774
2,0.25,0.6287155786729897
3,0.375,0.7709142615768227
4,0.5,0.8546202896038767
5,0.625,0.8914927541220276
6,0.75,0.9030427315024604
7,0.875,0.9056224825957393
8,1.0,0.0
