node_index,x_coordinate,velocity
0,0.0,-3.522936768635234e-25
1,0.125,0.3338285832795824
2,0.25,0.3993360523016069
3,0.375,0.40590414641895745
4,0.5,0.4062515148919514
5,0.625,0.4062638627303815
6,0.75,0.4062450121431624
7,0.875,0.4025178230758748
8,1.0,0.0
