node_index,x_coordinate,velocity
0,0.0,-4.0071488442528065e-24
1,0.125,0.04155276364270291
2,0.25,0.04166634646521612
3,0.375,0.04166666576686079
4,0.5,0.04166666666380921
5,0.625,0.041666666468389096
6,0.75,0.041666547600504554
7,0.875,0.0415952067552573
8,1.0,0.0
