node_index,x_coordinate,velocity,forcing
0,0.0,-7.071270018992978e-28,1.0
1,0.003484320557491289,0.014511781863913893,1.0
2,0.006968641114982578,0.027913579389781177,1.0
3,0.010452961672473868,0.040299232306505846,1.0
4,0.013937282229965157,0.051752811657176274,1.0
5,0.017421602787456445,0.062349941157739015,1.0
6,0.020905923344947737,0.07215889771213599,1.0
7,0.024390243902439025,0.08124153345910319,1.0
8,0.027874564459930314,0.089654052765829,1.0
9,0.0313588850174216,0.09744767067098278,1.0
10,0.03484320557491289,0.1046691739161977,1.0
11,0.03832752613240418,0.11136140151989651,1.0
12,0.041811846689895474,0.11756365856299124,1.0
13,0.04529616724738676,0.12331207426416034,1.0
14,0.04878048780487805,0.12863991336593444,1.0
15,0.05226480836236934,0.1335778482125007,1.0
16,0.05574912891986063,0.13815419758507955,1.0
17,0.059233449477351915,0.14239513730127465,1.0
18,0.0627177700348432,0.14632488672726712,1.0
19,0.06620209059233449,0.1499658746545266,1.0
20,0.06968641114982578,0.15333888742346147,1.0
21,0.07317073170731707,0.1564632017097726,1.0
22,0.07665505226480836,0.15935670400525925,1.0
23,0.08013937282229965,0.1620359985076843,1.0
24,0.08362369337979095,0.16451650487149816,1.0
25,0.08710801393728224,0.16681254705274934,1.0
26,0.09059233449477352,0.16893743429934177,1.0
27,0.09407665505226481,0.1709035351854782,1.0
28,0.0975609756097561,0.17272234546141857,1.0
29,0.10104529616724739,0.1744045503823358,1.0
30,0.10452961672473868,0.17596008208960456,1.0
31,0.10801393728222997,0.1773981725414686,1.0
32,0.11149825783972125,0.17872740242537227,1.0
33,0.11498257839721254,0.17995574642938528,1.0
34,0.11846689895470383,0.1810906152035082,1.0
35,0.12195121951219512,0.18213889430189928,1.0
36,0.1254355400696864,0.18310698036311354,1.0
37,0.1289198606271777,0.18400081475637622,1.0
38,0.13240418118466898,0.1848259148969632,1.0
39,0.13588850174216027,0.18558740341228405,1.0
40,0.13937282229965156,0.18629003532172808,1.0
41,0.14285714285714285,0.18693822337728475,1.0
42,0.14634146341463414,0.18753606169800655,1.0
43,0.14982578397212543,0.18808734781922995,1.0
44,0.15331010452961671,0.18859560326683236,1.0
45,0.156794425087108,0.18906409275745883,1.0
46,0.1602787456445993,0.18949584211740592,1.0
47,0.16376306620209058,0.18989365500554112,1.0
48,0.1672473867595819,0.19026012851913035,1.0
49,0.17073170731707318,0.19059766775562306,1.0
50,0.17421602787456447,0.19090849939821342,1.0
51,0.17770034843205576,0.19119468438827,1.0
52,0.18118466898954705,0.1914581297434386,1.0
53,0.18466898954703834,0.19170059957631527,1.0
54,0.18815331010452963,0.19192372536500854,1.0
55,0.1916376306620209,0.19212901552362102,1.0
56,0.1951219512195122,0.19231786431764608,1.0
57,0.1986062717770035,0.1924915601664646,1.0
58,0.20209059233449478,0.1926512933725159,1.0
59,0.20557491289198607,0.19279816331428454,1.0
60,0.20905923344947736,0.19293318513797134,1.0
61,0.21254355400696864,0.19305729598059154,1.0
62,0.21602787456445993,0.19317136075524613,1.0
63,0.21951219512195122,0.1932761775274394,1.0
64,0.2229965156794425,0.1933724825095525,1.0
65,0.2264808362369338,0.19346095469892347,1.0
66,0.22996515679442509,0.1935422201834197,1.0
67,0.23344947735191637,0.19361685613691496,1.0
68,0.23693379790940766,0.19368539452569175,1.0
69,0.24041811846689895,0.1937483255454787,1.0
70,0.24390243902439024,0.19380610080759356,1.0
71,0.24738675958188153,0.19385913629149643,1.0
72,0.2508710801393728,0.19390781507995503,1.0
73,0.25435540069686413,0.19395248989198594,1.0
74,0.2578397212543554,0.19399348542775738,1.0
75,0.2613240418118467,0.19403110053871533,1.0
76,0.26480836236933797,0.1940656102353275,1.0
77,0.2682926829268293,0.1940972675440215,1.0
78,0.27177700348432055,0.19412630522412372,1.0
79,0.27526132404181186,0.19415293735488345,1.0
80,0.2787456445993031,0.19417736080198572,1.0
81,0.28222996515679444,0.19419975657231933,1.0
82,0.2857142857142857,0.19422029106516644,1.0
83,0.289198606271777,0.1942391172274195,1.0
84,0.2926829268292683,0.1942563756199035,1.0
85,0.2961672473867596,0.19427219540138932,1.0
86,0.29965156794425085,0.19428669523642134,1.0
87,0.30313588850174217,0.19429998413265134,1.0
88,0.30662020905923343,0.19431216221296616,1.0
89,0.31010452961672474,0.19432332142731942,1.0
90,0.313588850174216,0.19433354620882545,1.0
91,0.3170731707317073,0.19434291407834411,1.0
92,0.3205574912891986,0.19435149620147946,1.0
93,0.3240418118466899,0.19435935790162756,1.0
94,0.32752613240418116,0.19436655913244438,1.0
95,0.3310104529616725,0.19437315491285462,1.0
96,0.3344947735191638,0.19437919572749301,1.0
97,0.33797909407665505,0.19438472789525366,1.0
98,0.34146341463414637,0.19438979390842398,1.0
99,0.34494773519163763,0.19439443274469423,1.0
100,0.34843205574912894,0.1943986801541604,1.0
101,0.3519163763066202,0.19440256892327953,1.0
102,0.3554006968641115,0.19440612911758676,1.0
103,0.3588850174216028,0.19440938830484628,1.0
104,0.3623693379790941,0.19441237176018056,1.0
105,0.36585365853658536,0.19441510265460382,1.0
106,0.3693379790940767,0.19441760222827575,1.0
107,0.37282229965156793,0.19441988994969017,1.0
108,0.37630662020905925,0.19442198366191935,1.0
109,0.3797909407665505,0.19442389971694746,1.0
110,0.3832752613240418,0.19442565309904603,1.0
111,0.3867595818815331,0.19442725753807047,1.0
112,0.3902439024390244,0.19442872561348673,1.0
113,0.39372822299651566,0.19443006884987488,1.0
114,0.397212543554007,0.19443129780459675,1.0
115,0.40069686411149824,0.1944324221482606,1.0
116,0.40418118466898956,0.19443345073856597,1.0
117,0.4076655052264808,0.19443439168806553,1.0
118,0.41114982578397213,0.1944352524263376,1.0
119,0.4146341463414634,0.19443603975702445,1.0
120,0.4181184668989547,0.19443675991015438,1.0
121,0.42160278745644597,0.1944374185901326,1.0
122,0.4250871080139373,0.1944380210197547,1.0
123,0.42857142857142855,0.19443857198056824,1.0
124,0.43205574912891986,0.19443907584988215,1.0
125,0.4355400696864111,0.19443953663469818,1.0
126,0.43902439024390244,0.19443995800281824,1.0
127,0.4425087108013937,0.1944403433113592,1.0
128,0.445993031358885,0.19444069563288935,1.0
129,0.44947735191637633,0.19444101777938202,1.0
130,0.4529616724738676,0.19444131232416706,1.0
131,0.4564459930313589,0.19444158162204528,1.0
