cross,reynolds,temporal_l,temporal_r,viscous
0.00025440352502243736,2.410086562368261e-08,0.0002492899005950982,0.00023170094997598074,-0.00016153032223451772
0.0026020750290578687,2.6076679087496492e-06,0.0004964921248648569,0.0005968965111732161,-0.0005143792142652433
0.06643023237246043,0.002164582950076846,0.012595190403832474,0.015220759120994362,-0.010627681906495046
0.001815527538659056,1.782085860468103e-06,-0.0005445235804602116,-0.0005305878672429607,0.0005207129014893558
0.002775191217422256,3.4965209538280514e-06,-0.0007825263749473921,-0.000778893239024237,0.0014462896696058186
0.0032782342412608686,4.3570697828506346e-06,-0.00028163348339249654,-0.0002189377635335402,0.0012127199967854902
0.002434800968859281,2.2637293777021566e-06,0.0006092256252498799,0.000647520609111788,-0.00017663875116516372
0.0010453819511868567,4.0791644675458697e-07,0.0007051139445342151,0.0006818327152844101,-0.0005960315524504941
0.0003322295451877279,4.04192181446797e-08,0.00030593290908053597,0.0002856193912078419,-0.00021613402927045443
0.0027658751786259366,2.888199447383941e-06,0.0004973967080298611,0.0005933789845184715,-0.0005540225192856678
0.06989628444995483,0.0023733851717558465,0.01272271382657287,0.015308070560397583,-0.010846668244447244
0.0017240192036821213,1.5985721819951648e-06,-0.0004003195974692868,-0.00046990552989852714,0.0008182673855537514
0.002609323189673222,3.080811463423076e-06,-0.0007382753623580603,-0.0007405026211060544,0.0013795362551936073
0.003207032765733123,4.136745892425552e-06,-0.00037099043269495725,-0.0003174688613841001,0.0012366928222419735
0.0025786371701933056,2.5052424010352545e-06,0.0004833419441403845,0.0005280534299555469,-0.0001060907484826696
0.0012358927945719568,5.602323401075883e-07,0.0007163153788608879,0.0007010558947454775,-0.0006298945464579672
0.00042610087539568455,6.537845803555112e-08,0.00036369603260585296,0.00034165215260934477,-0.00027580038555523713
0.0029332677112065024,3.1845962184638086e-06,0.0005034210577122706,0.000594700355736913,-0.0005971753549008536
0.07343734258273144,0.0025944663083478973,0.012857278439141539,0.015574389278385916,-0.011538615096548022
0.0016350138168182732,1.4435410712040907e-06,-0.0004329196521896451,-0.0004167390326574265,0.0004839754954074618
